id,id_site,id_person,ids,infantdir,song,praat_f0_mean,praat_f0_median,praat_f0_std,praat_f0_min,praat_f0_max,praat_f0_first_quart,praat_f0_third_quart,praat_f0_IQR,praat_f1_mean,praat_f1_median,praat_f1_std,praat_f1_min,praat_f1_max,praat_f1_first_quart,praat_f1_third_quart,praat_f1_IQR,praat_f2_mean,praat_f2_median,praat_f2_std,praat_f2_min,praat_f2_max,praat_f2_first_quart,praat_f2_third_quart,praat_f2_IQR,praat_intensity_mean,praat_intensity_median,praat_intensity_std,praat_intensity_min,praat_intensity_max,praat_intensity_first_quart,praat_intensity_third_quart,praat_intensity_IQR,praat_intensitytravel_mean,praat_intensitytravel_median,praat_intensitytravel_std,praat_intensitytravel_max,praat_intensitytravel_first_quart,praat_intensitytravel_third_quart,praat_intensitytravel_IQR,praat_voweltravel_mean,praat_voweltravel_median,praat_voweltravel_std,praat_voweltravel_max,praat_voweltravel_first_quart,praat_voweltravel_third_quart,praat_voweltravel_IQR,praat_f0travel_mean,praat_f0travel_median,praat_f0travel_std,praat_f0travel_max,praat_f0travel_first_quart,praat_f0travel_third_quart,praat_f0travel_IQR,praat_f0_range,praat_f1_range,praat_f2_range,praat_intensity_range,praat_intensitytravel_range,praat_voweltravel_range,praat_f0travel_range,praat_f0travel_rate_median,praat_f0travel_rate_IQR,praat_voweltravel_rate_median,praat_voweltravel_rate_IQR,praat_intensitytravel_rate_median,praat_intensitytravel_rate_IQR,praat_f0_travel_rate_default,praat_voweltravel_rate_default,praat_intensitytravel_rate_default,mir_attack_mean,mir_attack_std,mir_attack_range,mir_attack_min,mir_attack_first_quart,mir_attack_median,mir_attack_third_quart,mir_attack_max,mir_attack_iqr,mir_attack_dist,mir_roughness_mean,mir_rolloff85,mir_inharmonicity,mir_roughness_std,mir_roughness_range,mir_roughness_first_quart,mir_roughness_median,mir_roughness_third_quart,mir_roughness_max,mir_roughness_iqr,mir_roughness_dist,mir_tempo,mir_pulseclarity,tm_peak_hz,tm_peak_idx,tm_std_idx,tm_std_hz,npvi_phrase,npvi_total,npvi_num_events
WEL20D,WEL,20,0,0,0,142.4836069,127.26,52.76897634,101.45,528.6,117.615,143.975,26.36,618.6097902,528.94,297.2487247,167.75,2396.29,438.5125,717.09,278.5775,1950.071946,1949.715,374.3698918,775.02,3813.2,1734.845,2186.975,452.13,62.58691502,64.27,8.474838305,43.32,83.15,56.725,68.485,11.76,2.896658906,2,3.159902722,47.78,0.84,4,3.16,213.6992701,116.7655427,291.3372375,2460.40498,45.69851586,257.8157531,212.1172373,25.4253085,0.71,64.68839368,528.6,0,4.825,4.825,427.15,2228.54,3038.18,39.83,47.78,2459.981829,528.6,0.062315789,0.626775956,9.807852387,24.55883484,0.174303534,0.294303721,1.887720822,15.86626026,0.215064581,2.296876997,1.784046856,9.809292816,0.091829631,0.985850409,1.911398915,3.005606257,9.901122447,2.019755848,66.53023813,1026.778942,10694.15832,0.468166238,274.7601048,7035.708763,0.071805039,2.775478883,11.73521087,7035.708763,11.66340583,1941.90528,50.42008292,0.037640144,1.6025,22,178.4378,9.367987,63.61153375,60.57737259,80
WEL21A,WEL,21,1,1,1,251.1658956,267.1,77.84522541,100.36,486.75,210.215,306.81,96.595,635.4406241,541.295,294.7048801,219.01,1948.94,394.75,824.7925,430.0425,1842.119917,1857.63,332.0544634,726.29,3066.75,1669.3625,2036.5925,367.23,56.27438366,57.24,6.604245582,40.11,82.75,51.14,60.97,9.83,2.178157895,1.44,2.551719774,46.65,0.6775,2.83,2.1525,195.9655099,104.0835194,260.8278559,1678.655451,41.89696396,232.0445384,190.1475744,30.3084903,0.7,81.08667466,477.41,0,3.235,3.235,386.39,1729.93,2340.46,42.64,46.65,1678.655451,477.41,0.034333955,0.242660091,5.590017227,12.65192018,0.074384633,0.151068876,1.340526277,8.66743651,0.096338612,2.524464432,1.794800101,4.385496504,0.432216965,1.39802625,2.423963648,3.650902615,4.817713469,2.252876366,4.385496504,36.24088833,6185.496712,0.40768841,19.31447228,753.8517776,0,0.00183346,0.024740774,753.8517776,0.024740774,161.175351,59.86635846,0.01496374,0.8675,8,204.7382,10.74875,62.57631646,58.18750036,122
WEL21B,WEL,21,0,1,0,314.6788644,321.92,78.53415145,142.82,526.63,246.69,362.09,115.4,721.2536514,610.06,401.1047338,81.46,2514.06,430.94,890.01,459.07,2046.264181,2038.67,432.5235765,779.19,3135.1,1784.74,2335.74,551,54.92631765,53.92,9.829753251,37.84,78.25,45.5,64.0825,18.5825,3.136333725,1.78,4.330465586,49.4,0.76,3.91,3.15,285.6318324,159.5203025,338.2061047,2472.501277,64.94728692,368.9663811,304.0190942,34.10380729,0,96.34193733,526.63,0,6.885,6.885,383.81,2432.6,2355.91,40.41,49.4,2472.501277,526.63,0,0.624126198,14.51094181,31.231079,0.162605863,0.326785537,2.555781803,21.40560534,0.235040756,5.664730573,15.73600502,64.33192822,0.108807719,0.23723305,2.029297014,2.777504589,64.44073594,2.54027154,145.8879948,340.2438694,9747.538519,0.4495518,132.5379872,5664.836497,0,0.109938079,1.96119503,5664.836497,1.96119503,1046.961258,47.54150965,0.044403915,1.865,27,178.0937,9.34992,58.38188599,60.10568836,62
WEL21C,WEL,21,0,0,1,294.9460546,296.12,55.36857127,106.4,471.64,249.645,317.675,68.03,597.6495766,549.93,201.9986423,294.29,1688.25,458.41,704.8575,246.4475,1872.526371,1852.84,352.6699922,800.05,2970.42,1675.395,2068.225,392.83,63.52576305,65.185,7.119322272,42.84,76.67,59.885,68.1725,8.2875,2.520020121,1.64,2.873046566,18.19,0.76,3.1,2.34,189.3536852,104.4944063,272.5025616,2530.639916,43.22732534,224.6248814,181.3975561,31.07241449,2.54,84.43921473,400.97,0.75,7.02,6.27,365.24,1393.96,2170.37,33.83,18.19,2530.457494,400.97,0.375308642,1.264811866,16.31841384,33.86902333,0.237176471,0.5121598,3.9772370440000002,24.23707663,0.322559979,5.460378491,9.951059896,49.69032093,0.632126649,1.455524823,2.294028989,3.276841058,50.32244758,1.821316236,242.8247564,213.3287812,9654.571438,0.458789023,40.87497855,685.5975201,0.021745662,0.455850941,2.809253007,685.5975201,2.787507346,899.3216202,153.3660708,0.055468998,2.1275,32,207.187,10.87732,66.30706542,64.73006765,52
WEL21D,WEL,21,0,0,0,231.9986265,203.4,83.34033301,100.41,589.61,187.165,234.675,47.51,651.3416345,587.96,226.9345652,218.76,1905.27,477.49,786.04,308.55,1839.898502,1798.37,318.7520411,1034.45,3102.33,1632.55,2020.19,387.64,59.50591837,60.955,7.378079253,39.39,77.4,54.32,64.93,10.61,3.498469388,2.615,3.470983733,42.46,1.0525,4.84,3.7875,178.757979,99.1035107,236.0243236,2227.131842,48.53134636,205.167718,156.6363717,47.08537415,1.02,100.2265426,589.61,0,14.0075,14.0075,489.2,1686.51,2067.88,38.01,42.45,2227.071406,589.61,0.091179094,1.594591985,8.834878502,19.127536,0.215204019,0.392298776,3.405035282,12.92709756,0.252996008,3.636126681,7.53419587,48.441543,0.171166341,0.932862274,1.557020099,2.767253228,48.61270934,1.834390954,248.4518859,783.8852265,10730.2012,0.472055596,91.48540917,1693.9609150000001,0.076359098,2.551974972,14.42005184,1693.9609150000001,14.34369274,1635.186455,79.59448232,0.060226776,2.285,35,165.92,8.710798,56.11857991,61.56241843,94
WEL22A,WEL,22,1,1,1,230.0301927,234.295,44.06178822,102.05,581.16,207.565,255.8025,48.2375,613.6733857,450.43,407.8987424,59.66,2198.04,377.39,665.27,287.88,2007.139038,2016.13,384.5370519,600.36,3464.4,1759.76,2242.58,482.82,57.14899045,58.475,8.103864805,41.19,78.83,48.9725,63.625,14.6525,2.955064758,1.68,3.773680526,45.96,0.73,3.505,2.775,261.2304323,127.0381517,332.9188402,2470.159428,49.74105372,320.7140246,270.9729709,30.18428085,1.85,78.54656943,581.16,0,6.94,6.94,479.11,2138.38,2864.04,37.64,45.96,2470.159428,581.16,0.088378128,0.434908472,6.606820808,19.51368254,0.089917355,0.204751538,1.314144342,11.37328718,0.128655761,2.332612183,1.749132499,7.359641426,0.064217446,1.05475042,2.080657861,3.101008426,7.423858873,2.046258006,97.14868454,57.5420902,8023.347187,0.413279676,15.98525397,588.1703343,0.007438947,0.123268615,0.344861351,588.1703343,0.337422404,189.2965945,142.2245915,0.105613072,2.3375,36,194.6968,10.22158,63.78491681,66.59063949,131
WEL22B,WEL,22,0,1,0,278.6194737,262.17,68.14038015,102.79,497.7,230.24,322.815,92.575,813.8853121,769.92,387.6199519,158.16,2128.51,455.16,1130.23,675.07,2048.860542,2120.45,368.6764428,497.17,3576.33,1843.53,2269.81,426.28,53.46551116,49.11,8.688800056,42.85,78.39,46.81,60.25,13.44,3.18279671,1.92,3.839900021,45.69,0.91,3.88,2.97,313.1292093,189.6493964,331.1747761,2569.939571,75.42491717,466.3092699,390.8843528,32.76453584,0,87.36069703,497.7,0,6.535,6.535,394.91,1970.35,3079.16,35.54,45.68,2569.939571,497.7,0,0.803776811,17.40471179,34.29113446,0.175291375,0.43987205,2.455415132,23.46629303,0.23852275,4.995953774,11.62011689,70.16822313,0.184490222,0.894581758,1.992127396,4.718445363,70.35271336,3.823863604,248.5599054,70.80309401,7598.550081,0.457383207,17.13986694,625.3074047,0,0.115556159,0.311492748,625.3074047,0.311492748,362.6765503,108.3738336,0.12352121,1.55,21,175.4958,9.213528,59.72827796,67.87875138,57
WEL22C,WEL,22,0,0,1,292.3869959,271.68,75.73184956,109.73,485.75,229.75,359.02,129.27,634.3413849,497.985,310.7776802,105.83,2087.1,416.74,817.75,401.01,1835.485279,1895.445,432.3639845,484.59,3446.17,1551.735,2160.2225,608.4875,60.63633423,65.88,11.15130493,40.38,78.47,47.1,69.77,22.67,2.713423181,1.35,3.907338288,42.56,0.53,3.02,2.49,218.7648099,101.1162171,311.2066778,2391.390638,36.82143828,258.3472208,221.5257825,22.79942498,2.72,70.15208067,455.64,0,8.15,8.15,376.02,1981.27,2961.58,38.09,42.56,2391.370451,455.64,0.149083156,0.591780822,7.100235728,18.18628289,0.090543779,0.249534076,1.3074918,12.54563198,0.155608247,4.372084861,3.746575865,18.63825043,0.168505979,1.74063846,3.051335475,5.724753647,18.80675641,3.984115187,255.5141964,17.7144574,7017.405939,0.440595442,6.10654689,265.8624808,0,0.043500185,0.369342946,265.8624808,0.369342946,159.6066374,157.5434744,0.067601337,0.7625,6,183.1902,9.617486,59.96958712,69.08374249,80
WEL22D,WEL,22,0,0,0,248.2241727,233.465,111.9385463,100.85,549.94,187.535,281.3575,93.8225,745.7958015,637.28,348.6839419,170.07,2307.46,482.285,979.79,497.505,1973.831705,1984.29,340.8470588,852.65,3422.82,1780.32,2185.87,405.55,53.64254869,52.8,7.91810804,39.94,83.74,46.32,60.13,13.81,3.475376799,2.21,3.862117663,48.72,0.96,4.55,3.59,272.7101111,174.0922293,304.7628618,2516.464326,71.41885474,369.3049754,297.8861207,39.64089754,0,101.9518195,542.36,0,3.28,3.28,449.09,2137.39,2570.17,43.8,48.72,2516.464326,542.36,0,0.270978723,10.83706187,23.10781138,0.132345679,0.306018719,2.142748154,14.741066,0.187857937,5.265177445,9.903726789,27.16270818,0.029602232,0.36287921,1.073464552,2.64722773,27.19231041,2.28434852,114.6745504,822.4287378,11468.78586,0.47842003,330.9666319,13484.92838,0,0.063849758,1.893937173,13484.92838,1.893937173,1359.010742,75.19283228,0.037304386,2.81,45,167.6767,8.803028,57.53912001,60.25951122,79
WEL23A,WEL,23,1,1,1,244.8088644,245.525,52.09153004,106.68,533.07,189.2025,280.4825,91.28,662.1733904,586.92,359.8252947,81.77,2092.05,371.04,859.7825,488.7425,1836.850209,1828.435,410.5890975,630.1,3289.74,1595.75,2082.195,486.445,60.27784607,61.15,7.839212371,43.43,91.91,54.77,64.88,10.11,1.832393162,1.035,2.862350109,58.47,0.44,2.2525,1.8125,276.9715992,134.6437167,352.504051,2009.95738,54.07991205,331.4702366,277.3903246,22.86719017,0.81,70.49463759,533.07,0,2.87,2.87,426.39,2010.28,2659.64,48.48,58.47,2009.95738,533.07,0.026657023,0.126855759,5.832829139,16.04976283,0.039163702,0.105270093,0.78053298,9.453958533,0.062545651,5.786295607,7.14140809,14.0754617,0.266689586,0.375504143,1.094078414,13.19812513,14.34215129,12.82262099,28.00583733,1041.784654,5749.218035,0.486788828,318.4251871,6305.206756,0,0.008773701,0.052245516,6305.206756,0.052245516,2076.603252,173.4287412,0.076188578,0.7625,6,167.263,8.781307,71.32978531,80.23676197,96
WEL23B,WEL,23,0,1,0,331.8380473,318.86,96.875135,125.03,537.27,257.5,398.3,140.8,904.404874,912.16,278.9487929,198.98,1824.61,727.37,1090.94,363.57,1992.005891,1998.42,304.333235,856.13,3391.21,1819.945,2163.14,343.195,54.92615682,53.44,6.637932765,42.97,80.2,50.02,58.56,8.54,2.51071636,1.71,3.025688798,49.42,0.75,3.31,2.56,232.6317141,146.0675089,255.0431639,2311.830856,61.65018622,328.561763,266.9115768,25.33759923,0,86.42873042,536.87,0,0,0,412.24,1625.63,2535.08,37.23,49.42,2311.739771,536.87,0,0,11.16123658,26.62027491,0.127386091,0.237615251,1.56525417,14.37104428,0.155101879,5.494774085,8.871835175,39.89982912,0.169612467,1.013587394,1.882461279,5.628239404,40.06944159,4.61465201,230.0119077,572.7573084,9701.275778,0.480290785,59.84957387,1333.194409,2.18e-34,0.029826431,0.704021326,1333.194409,0.704021326,510.6473285,90.68554326,0.044504139,2.39,37,179.7335,9.436007,56.02674251,50.948527,46
WEL23C,WEL,23,0,0,1,261.7854902,271.105,28.4895858,105.33,334.33,234.81,284.4175,49.6075,784.5387796,791.335,289.8259611,133.65,1804.88,576.7675,933.9675,357.2,1926.426029,1910.945,282.3887357,836.89,3128.65,1726.065,2068.6825,342.6175,56.09692727,55.74,8.574718422,40.8,89.46,48.2675,63.0225,14.755,2.189918182,1.495,2.619442927,43.95,0.7,2.82,2.12,223.2387611,124.0358394,269.2115611,2361.744176,53.35970693,281.9415402,228.5818333,25.9028,0,74.58897102,334.33,0,2.9925,2.9925,229,1671.23,2291.76,48.66,43.95,2361.744176,334.33,0,0.26215798,8.895372843,21.4152371,0.102373863,0.1913771,1.502970505,12.953089,0.127066666,2.826806447,2.278925652,5.132526009,0.166047622,0.998998788,2.921302268,4.654614106,5.298573632,3.655615318,8.599149687,1356.626637,7612.76536,0.478088208,573.8987428,21117.06659,0,1.34e-6,0.032229812,21117.06659,0.032229812,1636.34198,121.558587,0.025106754,2.18,33,171.139,8.984797,51.9563777,57.26361497,48
WEL23D,WEL,23,0,0,0,211.9468142,191.39,61.58864829,150.72,553.56,175.9725,228.31,52.3375,758.7036859,681.295,318.094438,174.52,1812.77,531.6775,937.2325,405.555,1954.866197,1900.675,359.0198124,685.42,3120.12,1743.2625,2123.5875,380.325,57.32149413,57.91,7.046341273,43.67,74.16,51.02,62.66,11.64,2.147545358,1.39,2.646546886,48.61,0.64,2.85,2.21,264.2573979,125.0705777,341.3661071,2377.679302,52.41461649,333.4719824,281.0573659,29.71453575,0.37,79.600509400000007,551.42,0,4.68,4.68,402.84,1638.25,2434.7,30.49,48.61,2377.485833,551.42,0.024971098,0.587906977,11.08270335,27.58190836,0.108091603,0.218481283,2.023112734,17.99195219,0.146215522,4.336173922,5.178519676,28.21744141,0.145302226,1.601629003,3.284897067,4.714392839,28.36274364,3.112763835,210.6247372,403.8135516,9664.707184,0.480494073,24.23525557,453.3609474,0.023906158,0.472417996,3.663128558,453.3609474,3.6392224,417.4586765,118.5502334,0.074014688,1.13,13,185.8289,9.75602,60.61599335,69.32324369,78
WEL24A,WEL,24,1,1,1,302.1112393,299.29,47.03846756,173.84,597.31,263.405,341.35,77.945,642.9542625,616.5,145.7618263,85.03,1312.57,537.33,715.8,178.47,1862.275524,1861.74,392.4490123,569.59,3115.85,1637.145,2075.59,438.445,60.98710366,62.94,6.677083967,42.29,74.54,56.64,65.8875,9.2475,2.600335366,1.8,2.958920507,50.62,0.7575,3.41,2.6525,248.1775351,148.7249455,295.778275,1998.016581,59.39582205,316.5022272,257.1064052,33.59579268,2.13,96.20152062,597.31,0.5875,6.225,5.6375,423.47,1227.54,2546.26,32.25,50.62,1997.533091,597.31,0.162907914,0.704557705,11.86366047,25.52420057,0.128820513,0.260794102,2.178446103,16.09253246,0.168613091,8.559243432,6.420190026,30.34537376,1.182906657,4.143901523,6.208574398,11.28866712,31.52828041,7.144765596,548.990054,94.25522468,8738.48505,0.457464591,6.409627105,93.03890513,0.002747222,0.102363371,1.533514789,93.03890513,1.530767567,328.2761873,169.5703986,0.10916462,1.55,21,183.5463,9.636184,58.20709325,64.84132022,113
WEL24B,WEL,24,0,1,0,265.5336957,247.385,79.14267685,106.42,563.59,206.41,309.64,103.23,695.2251035,623.485,250.5085091,207.16,1771.08,507.9825,852.78,344.7975,1911.344228,1934.215,351.535003,694.95,3253.1,1702.255,2138.7375,436.4825,54.6770621,54.165,7.387613519,42.01,76.04,48.05,60.755,12.705,2.145325914,1.54,2.857513803,58.08,0.69,2.7175,2.0275,232.3554484,148.8946842,257.7422067,2579.548612,59.37964124,317.7821458,258.4025045,25.89208267,0,76.49249576,556.82,0,4.5575,4.5575,457.17,1563.92,2558.15,34.03,58.08,2579.548612,556.82,0,0.292953109,8.912154517,20.23696364,0.083781368,0.171174268,1.314108804,11.79280726,0.108882383,4.861403675,10.20540366,60.0907557,0.129315127,0.756213496,2.845031121,4.737806822,60.22007083,3.981593326,230.7358817,113.7527392,8684.168386,0.476288327,6.725131631,101.9326809,0,0.00277341,0.264750521,101.9326809,0.264750521,197.5538553,101.6087687,0.054185908,2.2325,34,156.9658,8.240704,54.1955084,56.4806288,103
WEL24C,WEL,24,0,0,1,329.84546,342.71,78.80533933,128.93,590.91,272.26,374.16,101.9,636.8250518,617.39,189.1854488,136.69,1459.72,484.4525,740.565,256.1125,1910.72968,1942.77,433.4497054,668.08,3194.8,1662.9025,2195.5475,532.645,60.40004318,61.72,7.968881076,43.18,78.56,54.2425,66.705,12.4625,2.638360656,1.78,3.208447922,48.75,0.78,3.43,2.65,243.7675198,138.6919116,302.1187798,2387.026658,56.57292223,311.1360496,254.5631273,35.6713201,2.31,98.88945653,590.91,0.145,8.28,8.135,461.98,1323.03,2526.72,35.38,48.75,2386.858341,590.91,0.147692308,0.675442633,9.781950384,22.39621806,0.108429752,0.222398484,1.964682527,13.4260741,0.145313968,5.808794874,3.877489653,14.73859846,0.502738379,2.816440465,4.522561612,7.544242912,15.24133683,4.727802447,181.0827236,176.3847973,8712.641001,0.450929744,20.55556982,525.7461934,0,0.006214925,0.565356553,525.7461934,0.565356553,659.3466388,126.5779161,0.104503835,2.18,33,165.9324,8.71145,66.14234565,67.92857207,123
WEL24D,WEL,24,0,0,0,255.0701147,218.47,93.61670989,112.43,592.96,183.565,302.195,118.63,687.3067926,603.55,266.4512301,198.11,1872.53,495.76,789.49,293.73,1907.359143,1914.99,306.1578805,767.12,3006.96,1702.99,2125.67,422.68,57.31884085,57.09,5.825217006,43.83,73.25,52.74,61.65,8.91,2.28599816,1.65,2.462294123,48.59,0.765,3.2,2.435,204.3174322,118.5572959,254.2397069,2374.779842,46.32619346,268.2510857,221.9248922,42.47190432,0.61,105.9536412,592.96,0,8.245,8.245,480.53,1674.42,2239.84,29.42,48.59,2374.779842,592.96,0.037834758,0.686855745,8.432871908,19.38983515,0.116309963,0.220404507,2.49375898,11.99659962,0.134223519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.7854718,9236.272144,0.479812085,6.060380999,94.01282001,0.01879437,0.308539239,1.848875953,94.01282001,1.830081584,228.6718133,61.59835824,0.030346637,1.445,19,159.3517,8.365964,54.93294826,60.59856418,102
WEL25A,WEL,25,1,1,1,225.5377644,201.435,68.68472466,101.25,597.32,189.625,254.935,65.31,634.3891544,508.63,385.6764325,70.22,2226.66,324.8875,867.625,542.7375,1855.315998,1777.13,327.7945336,425.52,3524.51,1640.4175,2011.45,371.0325,56.18973228,56.24,5.319522717,43.43,72.81,51.93,60.16,8.23,1.87319685,1.24,2.281054465,47.75,0.57,2.38,1.81,269.9816471,120.281108,357.3470867,2009.930087,48.35921309,337.9671935,289.6079804,26.48166929,1.52,82.15050612,597.32,0,4.61,4.61,496.07,2156.44,3098.99,29.38,47.75,2009.823254,597.32,0.053529412,0.224864865,5.143363977,13.9295927,0.045971831,0.09037263,0.888273534,9.055983181,0.062832564,4.801203041,6.728876311,37.51547529,0.246673114,1.238703071,2.526165994,4.878776322,37.7621484,3.640073251,327.2615943,90.07219314,9471.244812,0.471606567,6.725535599,251.0410191,0.053997009,0.202459981,0.604304621,251.0410191,0.550307611,80.58631593,112.6512083,0.094390478,0.92,9,186.9387,9.814281,86.38300209,77.95843144,177
WEL25B,WEL,25,0,1,0,335.9803326,356.71,93.12589102,105.21,543.93,295.7,392.29,96.59,612.7620703,584.19,197.318096,257.65,1984.54,464.06,709.4,245.34,1922.614191,1939.48,314.5465906,732.06,2838.99,1757.44,2117.24,359.8,59.70564456,60.47,9.066580364,43.28,78.93,51.055,67.455,16.4,2.930663329,2.05,3.170182183,47.55,0.9,4.1,3.2,206.7824513,119.7744277,260.4201468,1966.17405,49.00684755,251.540073,202.5332255,53.20617021,3.77,115.8785318,543.93,0,20.05,20.05,438.72,1726.89,2106.93,35.65,47.55,1966.17405,543.93,0.463544858,3.150713982,11.0969381,26.32571168,0.196606684,0.423471422,4.245865668,16.50129124,0.233867665,3.738464179,3.387941183,18.60385424,0.158566333,1.743709822,2.719303488,5.112142419,18.76242057,3.368432597,146.6026487,380.6586792,9075.677347,0.474403833,33.20005147,953.4722172,0,0.049585733,6.220601923,953.4722172,6.220601923,1207.561529,104.7425261,0.125049127,1.4975,20,173.6166,9.114872,48.8230697,58.04941476,89
WEL25C,WEL,25,0,0,1,209.7379915,210.87,49.52846139,115.75,322.07,166.56,248.715,82.155,522.1485552,469.11,242.2495723,135.55,1934.77,376.395,579.22,202.825,1853.167895,1835.5,284.0088284,481.06,3180.81,1702.645,1990.77,288.125,60.66528409,61.09,6.767048712,45.34,77.38,55.9925,65.66,9.6675,2.312897727,1.385,2.955024396,50.28,0.6775,3.0125,2.335,180.3937049,78.42477613,298.6360233,2017.361,35.64523516,179.3527013,143.7074661,18.433375,2.035,52.65390415,301.92,0.4875,5.405,4.9175,206.32,1799.22,2699.75,32.04,50.28,2017.174404,301.92,0.174517493,0.702962651,7.093794352,20.72568543,0.118845994,0.26839027,1.336050921,13.07493476,0.167638815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.61052951,9204.582167,0.45532402,8.131848913,151.1408063,0.029720864,0.181951723,0.768122104,151.1408063,0.73840124,229.3203148,111.3719464,0.085210913,1.6025,22,210.1311,11.03188,53.3957286,55.08290368,107
WEL25D,WEL,25,0,0,0,251.8621765,204.31,125.663807,105.77,597.3,180.08,240.5725,60.4925,710.9591011,613.955,308.4950378,89.79,2687.21,513.965,845.2525,331.2875,1829.876708,1819.075,346.1882965,722.75,3427.17,1638.6925,1973.9575,335.265,58.82511211,58.71,5.002463242,45.34,73.41,55.0675,61.7825,6.715,1.954943946,1.46,2.362093722,49.66,0.68,2.5825,1.9025,212.8722298,107.0626447,291.8107224,2725.969745,43.87766411,242.6347685,198.7571044,46.80800448,0,121.7609423,597.3,0,5.63,5.63,491.53,2597.42,2704.42,28.07,49.66,2725.969745,597.3,0,0.477572362,9.961827816,20.50945293,0.118083121,0.217433246,3.347156181,15.22211014,0.139794524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.9299452,11094.98291,0.481459991,26.84721556,717.3754562,0.217699673,0.909883785,3.212322112,717.3754562,2.994622438,376.799044,148.5478032,0.061712871,1.6025,22,166.7989,8.756943,62.37430588,59.94974548,68
WEL26A,WEL,26,1,1,1,221.9507143,217.215,94.82151994,116.08,599.04,144.48,257.925,113.445,670.9737534,525.64,377.8670797,64.61,1931.2,400.02,884.2425,484.2225,1894.434357,1826.05,324.7260746,1273.6,3501.62,1680.98,2064.705,383.725,59.2316332,56.82,8.476125548,45.04,83.11,53.565,63.145,9.58,1.845850067,1.31,2.515022888,48.53,0.59,2.465,1.875,260.0390018,139.722237,331.8775541,2650.560662,53.11690309,328.7015673,275.5846642,13.81314592,0,59.57084517,599.04,0,0,0,482.96,1866.59,2228.02,38.07,48.53,2650.491975,599.04,0,0,12.28165691,38.4800548,0.124907063,0.245632052,1.178717577,22.18991561,0.157511977,4.469791713,3.559792883,13.51280727,0.483192282,2.117084678,3.698754406,5.342234786,13.99599955,3.225150108,53.18568862,851.3334009,10394.31267,0.474275284,101.1756819,3072.133299,0.030682249,0.244838497,3.592081409,3072.133299,3.561399159,1309.572564,126.872923,0.053796569,2.495,39,187.5236,9.844989,110.3193277,63.31644701,21
WEL26B,WEL,26,0,1,0,349.4950643,341.12,101.9156674,141.48,566.29,298.66,436.28,137.62,646.6888757,579.33,240.5151888,219.24,1651.33,470.5575,757.965,287.4075,1833.527002,1801.05,272.8768898,863.74,3010.06,1660.2075,1983.22,323.0125,56.86004921,56.1,4.996859417,46.78,73.44,53.48,59.8275,6.3475,1.996879921,1.48,2.283825373,47.31,0.69,2.6425,1.9525,213.6740577,123.6520961,255.236494,1945.705963,51.03246811,269.4599933,218.4275252,39.36271654,0,106.7307535,566.29,0,9.8275,9.8275,424.81,1432.09,2146.32,26.66,47.31,1945.705963,566.29,0,0.819995044,8.978563377,22.220661110000002,0.104735897,0.207956518,2.472236498,13.42013079,0.125417142,3.696755555,4.953547899,18.04764576,0.165197406,0.700604221,1.529218897,4.09574857,18.21284317,3.395144349,164.1727561,226.7584283,9575.230837,0.445312052,12.91914481,349.1351199,0.058802836,0.309058084,1.14111105,349.1351199,1.082308214,344.2610383,134.0280225,0.041738803,1.2875,16,173.0729,9.086329,64.1751871,54.20164819,61
WEL26C,WEL,26,0,0,1,206.4510448,196.82,62.70736449,118.48,576.97,163.78,235.295,71.515,610.9121327,566.46,180.640633,240.05,1740.34,499.55,664.665,165.115,1775.704114,1750.27,295.7891251,1018.67,2864.61,1563.77,1963.46,399.69,58.4996875,58.795,5.316077608,45.43,72.61,54.59,62.56,7.97,2.053655303,1.515,2.273367273,46.93,0.69,2.795,2.105,184.7319729,104.3418423,234.109964,2164.840656,44.20714754,226.0753081,181.8681605,33.53878788,0.625,89.13809875,576.97,0,3.67,3.67,458.49,1500.29,1845.94,27.18,46.93,2164.663784,576.97,0.047745766,0.472675986,7.319445891,17.20774117,0.098512671,0.19895459,2.02689196,11.16414082,0.124111147,4.459735035,6.11433088,30.65452622,0.254100414,1.590198851,2.345474512,4.3629742,30.90862663,2.7727753489999998,342.9277862,243.592447,9524.131536,0.489741725,11.04828829,304.3828241,0.18524954800000001,0.974410618,3.715419845,304.3828241,3.530170297,305.9649269,126.3025445,0.220338438,1.13,13,192.7462,10.11918,73.13092823,67.55899486,91
