id,id_site,id_person,ids,infantdir,song,praat_f0_mean,praat_f0_median,praat_f0_std,praat_f0_min,praat_f0_max,praat_f0_first_quart,praat_f0_third_quart,praat_f0_IQR,praat_f1_mean,praat_f1_median,praat_f1_std,praat_f1_min,praat_f1_max,praat_f1_first_quart,praat_f1_third_quart,praat_f1_IQR,praat_f2_mean,praat_f2_median,praat_f2_std,praat_f2_min,praat_f2_max,praat_f2_first_quart,praat_f2_third_quart,praat_f2_IQR,praat_intensity_mean,praat_intensity_median,praat_intensity_std,praat_intensity_min,praat_intensity_max,praat_intensity_first_quart,praat_intensity_third_quart,praat_intensity_IQR,praat_intensitytravel_mean,praat_intensitytravel_median,praat_intensitytravel_std,praat_intensitytravel_max,praat_intensitytravel_first_quart,praat_intensitytravel_third_quart,praat_intensitytravel_IQR,praat_voweltravel_mean,praat_voweltravel_median,praat_voweltravel_std,praat_voweltravel_max,praat_voweltravel_first_quart,praat_voweltravel_third_quart,praat_voweltravel_IQR,praat_f0travel_mean,praat_f0travel_median,praat_f0travel_std,praat_f0travel_max,praat_f0travel_first_quart,praat_f0travel_third_quart,praat_f0travel_IQR,praat_f0_range,praat_f1_range,praat_f2_range,praat_intensity_range,praat_intensitytravel_range,praat_voweltravel_range,praat_f0travel_range,praat_f0travel_rate_median,praat_f0travel_rate_IQR,praat_voweltravel_rate_median,praat_voweltravel_rate_IQR,praat_intensitytravel_rate_median,praat_intensitytravel_rate_IQR,praat_f0_travel_rate_default,praat_voweltravel_rate_default,praat_intensitytravel_rate_default,mir_attack_mean,mir_attack_std,mir_attack_range,mir_attack_min,mir_attack_1q,mir_attack_med,mir_attack_3q,mir_attack_max,mir_attack_dist,mir_attack_iqr,mir_roughness_mean,mir_roughness_std,mir_roughness_range,mir_roughness_1q,mir_roughness_med,mir_roughness_3q,mir_roughness_max,mir_roughness_dist,mir_rolloff85,mir_inharmonicity,mir_roughness_iqr,mir_tempo,mir_pulseclarity,tm_peak_hz,tm_peak_idx,tm_std_idx,tm_std_hz,npvi_phrase,npvi_total,npvi_num_events
BEJ08B,BEJ,8,0,1,0,287.477735,282.11,68.85160527,114.48,578.51,247.23,300.7075,53.4775,588.7040602,515.855,348.7278929,194.84,2182.48,392.11,663.4375,271.3275,2139.958421,2231.125,561.3541278,570.41,3235.01,1801.6275,2526.8475,725.22,48.96117216,51.77,8.687603877,20.68,62.34,46.7,54.75,8.05,4.245510949,1.87,7.377264792,55.5,0.725,4.4875,3.7625,309.6964318,136.6783425,493.5410171,2928.676517,56.20167678,330.9456281,274.7439513,31.35051095,2.485,85.82015164,578.51,0.8175,6.6325,5.815,464.03,1987.64,2664.6,41.66,55.5,2928.676517,578.51,2.547292058,9.37364498,133.9104313,403.0070353,2.072,5.77723227,26.03782135,257.2149582,3.526062328,6.3302655,7.2752285,32.23941,0.81835407,2.2232172,4.4227691,6.5145335,33.057762,128.08961,4.2913165,22.313583,0.6654833,8.7010031,8.35205e-4,0.008963057,0.09046828,8.7010031,10.443764,10363.947,0.42325711,0.089633077,126.67776,0.27526897,1.235,14,210.0663,11.02848,48.851913,72.658768,30
BEJ08C,BEJ,8,0,0,1,278.4732152,279.1,53.93198648,170.69,577.96,250.725,317.28,66.555,524.854424,475.815,256.3571725,185.49,2651.89,371.215,593.6,222.385,1791.611483,1811.75,569.4080412,518.79,3313.6,1318.63,2154.705,836.075,53.19986667,53.62,6.216247491,20.44,64.9,49.62,57.88,8.26,2.837072289,0.895,7.465080234,62.67,0.36,2.255,1.895,254.2531523,108.9707301,404.4829752,2847.179483,42.99047411,252.5245305,209.5340564,25.51575904,1.995,82.09956197,577.96,0.64,5.7375,5.0975,407.27,2466.4,2794.81,44.46,62.67,2847.179483,577.96,1.490631068,5.427442039,82.7933408,245.5164611,0.657316017,2.261666087,15.97215555,159.1554024,1.775928353,5.9962206,5.4587331,26.1404,0.47583398,1.9628104,4.9231191,7.8302722,26.616234,NA,5.8674617,9.203661,0.53548843,9.4384966,0.001722955,0.006922319,0.034107771,9.4384966,6.8733463,7389.4004,0.41474184,0.032384817,76.179062,0.12412968,0.70999998,4,212.58549,11.16074,92.419968,82.792183,76
BEJ08D,BEJ,8,0,0,0,205.3544162,207.03,34.10684162,102.73,282.47,188.37,227.25,38.88,604.0956747,544.41,235.4387954,113.05,2237.35,447.74,732.74,285,1777.346263,1741.47,601.5651904,545.76,3125.33,1258.34,2231.39,973.05,46.33767918,47.73,6.571551969,21.93,58.73,42.67,51.19,8.52,4.104353741,2.24,6.028241223,52.74,1.0125,5.1675,4.155,327.0163048,172.9878319,403.2089816,2161.279738,69.49308442,414.2384709,344.7453864,48.71081633,7.025,81.91983901,277.72,0.1775,26.9075,26.73,179.74,2124.3,2579.57,36.8,52.73,2161.279738,277.72,5.300380952,44.93066667,118.8722234,355.5630076,1.549575758,3.707794364,28.30757675,190.0407311,2.385185002,5.049623,3.288708,16.666594,0.62003446,2.7496934,4.0309687,6.8662448,17.286627,129.39034,4.1165514,79.143669,1.3078145,14.43012,0.033345025,0.1008304,0.30443341,14.43012,17.407393,8443.791,0.5122804,0.27108839,81.61425,0.073626205,2.6524999,41,155.6517,8.1717157,62.713154,63.176918,37
BEJ09A,BEJ,9,1,1,1,268.2906088,261.68,44.85732667,140.79,429.92,240.51,303.02,62.51,503.3242893,430.595,262.9913396,126.34,2285.07,334.525,585.6,251.075,1990.08803,2058.305,532.4631171,427.69,3620.96,1847.18,2292.305,445.125,47.24165637,49,9.115599619,25.33,65.08,41.74,53.55,11.81,3.731975309,1.585,6.085359017,60.37,0.61,4.4725,3.8625,262.6212462,99.92785073,423.6898004,2409.249761,36.18892165,276.143522,239.9546003,33.48816049,2.34,86.26678789,426.34,0.6725,6.5775,5.905,289.13,2158.73,3193.27,39.75,60.37,2409.249761,426.34,1.142478955,4.84854178,56.5265491,172.2897094,0.823343465,2.534949218,14.5913986,114.4288378,1.626089295,6.7655649,3.9489222,16.704966,0.6194545,3.6516552,6.0823884,9.4076242,17.324421,194.35648,5.7559686,5.9572911,0.30771941,6.1768427,1.1e-5,0.001043022,0.005586523,6.1768427,3.5852289,3901.1477,0.40655276,0.005575477,106.66559,0.12963051,30.057501,563,231.2043,12.13822,64.244141,63.752686,87
BEJ09B,BEJ,9,0,1,0,285.4799708,269.42,73.70096649,103.76,568,238.7975,332.405,93.6075,657.4960899,673.5,254.4050996,242.27,2148.05,437.7425,842.3725,404.63,1635.346962,1619.97,468.8054705,377.42,2984.38,1317.345,1906.905,589.56,48.23057718,49.24,6.877387235,25.1,61.98,46.02,52.55,6.53,3.477049399,1.35,6.9185125,55.86,0.52,3.35,2.83,279.2712375,120.1486649,397.8799683,2600.746918,46.67436008,318.2374533,271.5630932,29.52736983,3.75,83.00388209,548.09,1.37,9.33,7.96,464.24,1905.78,2606.96,36.88,55.86,2600.746918,548.09,2.513333333,11.15007584,101.9752141,286.122139,0.915348837,3.041396636,16.27335648,153.9141627,1.916298834,9.5357485,8.9335108,39.513577,0.57937455,3.1451092,5.476593,14.254767,40.092949,584.40729,11.109658,14.288792,0.40745735,6.2761979,2.20469e-4,0.006120047,0.049291667,6.2761979,5.7052021,2188.9006,0.42383033,0.049071196,95.860077,0.091600128,1.76,24,216.4877,11.3656,79.968437,75.037315,79
BEJ09C,BEJ,9,0,0,1,314.338043,297.425,79.95700857,181.05,564.06,262.8825,344.4175,81.535,435.8570267,359.145,273.0788733,113.17,2437.76,323.85,453.4175,129.5675,1629.146996,1569.425,633.7320295,358.49,3490.02,1091.09,2133.605,1042.515,51.96701114,52.93,7.270762136,24.5,65.25,48.475,57.305,8.83,3.338138833,1.03,8.152726754,64.24,0.41,2.24,1.83,282.7493482,91.42555059,471.1935747,2816.238794,28.74742755,286.568847,257.8214194,22.08964789,2.36,75.73832901,564.06,0.8725,4.89,4.0175,383.01,2324.59,3131.53,40.75,64.24,2816.238794,564.06,2.052116444,6.638481941,97.2459198,318.9968286,0.956444444,3.410021197,17.0305044,217.9918866,2.573612235,7.6043906,6.2413235,37.036606,0.54711688,3.3676996,6.0676656,10.036843,37.583725,356.77914,6.6691442,1.2312067,0.12477029,2.569258,2.3e-5,4.89031e-4,0.001454137,2.569258,1.8903104,3357.2241,0.3615917,0.001431096,166.62277,0.1498584,1.3925,17,223.481,11.73275,63.873337,65.743027,89
BEJ09D,BEJ,9,0,0,0,208.6884393,201.49,26.69163767,173.21,275.22,185.15,228.31,43.16,677.8850802,612.74,295.7256254,242.43,2425.89,475.65,748.14,272.49,1666.990053,1573.5,416.0783556,584.13,3205.58,1444.145,1801.13,356.985,47.53564103,47.79,4.663903168,29.4,56.84,45.035,50.545,5.51,3.392615385,1.5,6.575523015,47.45,0.675,3.355,2.68,312.7759186,115.0617796,509.5595252,2524.091221,46.90569847,280.871151,233.9654525,29.80938462,5.87,64.4904632,260.58,2.085,12.945,10.86,102.01,2183.46,2621.45,27.44,47.42,2524.091221,260.58,10.83076923,30.61291141,171.1892605,598.186111,2.368,6.415779221,39.46754933,414.1145198,4.491814131,6.3559885,4.8783298,18.442785,0.46112615,3.1107626,5.6155992,7.8314824,18.903912,147.55971,4.7207198,76.042274,1.3398949,14.978644,0.029021589,0.11059289,0.34255284,14.978644,11.882971,3070.6685,0.4636164,0.31353125,147.80873,0.14804642,2.1800001,32,162.30299,8.5209103,53.501167,54.41095,28
BEJ10A,BEJ,10,1,1,1,238.9637745,235.08,36.8633176,124.1,310.2,219.1925,264.1475,44.955,518.3182331,465.595,203.2186499,178.98,1450.47,384.8775,598.88,214.0025,1929.73906,1967.05,400.0076896,859.74,2909.58,1708.335,2180.9075,472.5725,49.6062963,50.925,5.355274333,35.94,60.9,45.8775,53.8925,8.015,2.882740741,1.11,5.52714369,52.05,0.43,3.0575,2.6275,259.5063181,124.8774057,356.4607828,2299.870948,55.58098698,306.0991109,250.5181239,34.1962963,1.595,83.78795542,309.14,0.285,5.0525,4.7675,186.1,1271.49,2049.84,24.96,52.04,2299.870948,309.14,1.153432836,6.293253334,114.4365852,223.3885432,1.025964912,2.743850029,23.51982168,178.4854791,1.982716128,7.6889086,17.77326,51.343029,0.24330761,0.54924935,1.291015,3.0005479,51.586334,104.30772,2.4512985,118.1429,9.4862823,167.64024,0.055419404,0.14897089,0.297975,167.64073,47.382992,12705.768,0.46250442,0.24255559,155.15015,0.18705831,1.0775,11,181.08681,9.5070591,65.898567,66.200142,25
BEJ10B,BEJ,10,0,1,0,284.2089333,302.61,66.7110555,101.76,421.35,237.91,331.78,93.87,628.5829553,621.85,198.1825018,253.26,1875.53,489.865,735.05,245.185,1870.954089,1879.77,252.9599212,1145.26,2613.53,1738.06,2027.245,289.185,47.97170569,48.86,6.063370336,34.26,60.05,44.045,52.73,8.685,4.272516556,2.195,7.217902229,53.79,0.925,4.5475,3.6225,260.0037229,124.1014886,421.4398117,2237.308353,53.84294153,250.6967408,196.8537993,49.02135762,4.365,99.77549692,401.56,0.695,20.7825,20.0875,319.59,1622.27,1468.27,25.79,53.78,2237.308353,401.56,3.325714286,29.49076564,131.5287738,376.4819747,2.047793881,6.726025542,36.7869545,195.1138359,3.206212145,8.6376467,6.51124,26.028141,0.31273791,3.9424193,6.2935362,12.115516,26.340878,241.82582,8.1730967,50.740341,0.63957185,6.0756078,0.036369067,0.12801778,0.39717308,6.0756078,10.950515,5743.6455,0.46794227,0.36080402,75.774727,0.063266203,1.76,24,183.38541,9.6277342,59.758907,59.341843,43
BEJ10C,BEJ,10,0,0,1,231.5578689,226.33,42.30715702,140.61,327.8,200.03,274.435,74.405,428.4093388,377.645,218.0766901,185.71,2118.92,323.285,471.325,148.04,1611.255028,1600.52,498.6012036,384.65,3318.52,1206.5075,1930.65,724.1425,54.45370068,55.81,5.974362772,33.71,64.76,51.17,58.79,7.62,3.463964817,1.13,7.004139241,59.35,0.43,3.48,3.05,262.0850643,99.80757581,428.8116542,3575.429449,37.54904288,271.8424344,234.2933915,20.90189445,2.69,59.83742197,312.59,0.93,6.535,5.605,187.19,1933.21,2933.87,31.05,59.35,3575.429449,312.59,2.155402299,7.633777778,84.79263721,277.1604847,1.032727273,3.645573665,13.99218706,175.4454963,2.318854102,8.5608454,7.4868236,36.938221,0.65811431,3.3050051,6.532196,11.002083,37.596333,547.43707,7.6970778,17.156563,0.66520286,8.1694527,0.013662222,0.047268402,0.19262022,8.1694527,11.126442,7710.8213,0.43523258,0.17895798,107.10213,0.20374112,1.235,14,192.69479,10.11648,47.510208,51.699909,92
BEJ10D,BEJ,10,0,0,0,165.1552923,157.95,42.45501439,101.98,567.12,142.75,179.66,36.91,609.7717162,567.38,213.9738561,232.17,2061.83,470.13,702.53,232.4,1579.040343,1598.91,405.5969207,717.71,3027.9,1296.09,1799.44,503.35,50.33297968,51.61,5.828836349,34.07,62,45.955,54.415,8.46,2.963724605,1.52,5.041644706,51.7,0.485,3.73,3.245,200.8974865,82.41263489,334.0132965,1923.102049,38.6476201,193.9543985,155.3067784,27.83320542,2.78,64.30098819,464.56,0.355,7.625,7.27,465.14,1829.66,2310.19,27.93,51.7,1923.102049,464.56,1.495081967,7.147847708,56.01353355,117.1799517,0.907586207,2.430432828,14.96372573,108.0067797,1.59336165,7.1810651,4.3280921,15.921732,0.34095699,4.3475275,6.7776446,10.193419,16.26269,199.92557,5.8458905,101.04769,1.5942327,18.697214,0.1331754,0.39328146,0.87957698,18.697214,21.43285,7455.5352,0.47935894,0.74640161,186.48628,0.047068715,1.76,24,165.8401,8.706605,60.108562,62.102699,51
BEJ11A,BEJ,11,1,1,1,242.3232323,251.78,44.54002447,111.4,298.49,228.5825,274.8375,46.255,577.4027935,487.39,271.9439702,199.59,1234.26,321.635,796.14,474.505,1787.151619,1796.2,522.4133735,881.12,3447.03,1356.44,2007.285,650.845,49.45176,51.275,5.393534812,33.59,60.93,46.535,53.0975,6.5625,2.553306773,1.07,5.115519585,44.88,0.42,2.475,2.055,291.2321371,115.0526759,434.1160007,2721.13581,37.17086458,328.4702074,291.2993429,27.12836653,1.63,72.73190417,294.58,0.39,4.785,4.395,187.09,1034.67,2565.91,27.34,44.88,2721.13581,294.58,0.807079646,3.718142655,72.64143718,212.3129864,0.577142857,1.906949877,13.50784452,145.0112532,1.271350815,6.1415005,4.0866361,14.739926,0.35836586,3.3646121,5.2920051,9.1502275,15.098292,75.522705,5.7856154,61.74966,1.7156819,19.871143,0.039436989,0.11000343,0.35316351,19.871407,12.887105,4591.8716,0.37649569,0.31372654,90.245979,0.2473966,1.4974999,19,186.90289,9.8124046,79.540001,85.343079,24
BEJ11B,BEJ,11,0,1,0,211.4620574,203.86,45.03012185,119.63,356.41,180.08,238.48,58.4,658.1800749,600.36,271.4633092,210.74,1933.25,461.33,812.915,351.585,1852.856592,1817.4,422.6934073,1030.54,3434.14,1549.615,2101.025,551.41,49.41848148,50.395,5.47189143,33.83,62.7,46.0525,53.16,7.1075,3.807306273,1.99,6.514410332,51.07,0.78,4.41,3.63,303.0746616,144.8126238,420.9668338,2489.943883,61.56133243,346.7506473,285.1893149,40.20372694,6.91,78.04488676,356.41,1.78,19.98,18.2,236.78,1722.51,2403.6,28.87,51.06,2489.943883,356.41,4.655737705,19.28152749,86.99047141,356.1619506,1.386666667,3.452316279,23.7045635,178.6961834,2.244830024,6.7508392,4.7086549,22.54966,0.85775679,3.8147185,5.5690684,8.8048582,23.407415,154.10834,4.9901395,144.43747,3.9652297,49.78783,0.059740871,0.24404863,0.79867208,49.787853,36.958649,8358.3311,0.46558398,0.73893118,116.43526,0.076483235,2.3375001,35,169.8638,8.9178486,60.927738,65.669273,42
BEJ11C,BEJ,11,0,0,1,247.4429565,245.95,56.57611609,117.27,389.42,203.295,287.4,84.105,531.9645686,443.1,265.9194985,141.58,2761.91,353.765,665.155,311.39,1659.105742,1550.39,559.9197756,440.36,3664.51,1251.155,1910.145,658.99,48.05110086,49.005,5.478147139,27.86,61.94,44.4975,52.2075,7.71,2.683984039,1.37,4.718151892,52.72,0.6,2.91,2.31,315.1272916,118.2926861,481.0898009,3385.360692,43.41832311,343.1989063,299.7805831,21.7784469,3.42,61.32524307,345.04,1.22,7.84,6.62,272.15,2620.33,3224.15,34.08,52.72,3385.360692,345.04,1.794782609,5.307306853,65.43015671,219.1147243,0.717714286,1.693886329,9.923835032,143.5947784,1.223017186,4.6697273,4.7816548,24.848452,0.18898059,1.5120459,2.862848,6.6738791,25.037434,606.21112,5.1618333,67.205597,2.4951336,46.099712,0.001567938,0.010156245,0.066325493,46.099712,14.648639,7597.2568,0.47583309,0.064757548,155.0887,0.044521708,1.025,10,192.74361,10.11904,68.64608,71.055031,190
BEJ11D,BEJ,11,0,0,0,186.4702708,182.56,35.94620692,117.56,405.97,163.37,204.38,41.01,555.9881164,487.42,272.3741476,159.42,2349.99,391.18,664.06,272.88,1802.398851,1756.76,545.4185717,385.27,3527.57,1416.64,2140.98,724.34,48.56443268,49.18,5.94219028,28.63,64.19,44.84,52.78,7.94,3.944879518,2.465,6.248639815,54.83,1,4.7325,3.7325,338.9335768,166.7713622,447.9199026,2754.144783,63.35458827,395.592153,332.2375647,38.91921687,8.265,71.48308448,405.97,2.115,22.2975,20.1825,288.41,2190.57,3142.3,35.56,54.82,2754.144783,405.97,5.567296352,29.34093519,130.5318794,326.4159711,1.811807229,3.840571429,22.62037092,196.9927414,2.292816894,7.1975212,5.6890874,30.100842,0.81163555,3.4940209,5.6314769,9.1807394,30.912476,325.81308,5.6867189,104.03331,3.5121691,54.499763,0.023343857,0.11065104,0.42746702,54.499763,32.279827,8923.8301,0.47211033,0.40412316,118.58735,0.12775175,2.2850001,34,170.2175,8.9364185,63.603695,51.022251,120
BEJ12A,BEJ,12,1,1,1,129.9747541,134.64,28.33366556,76.95,281.97,105.21,150.43,45.22,629.6208527,468.07,448.5925485,217.24,2492.71,359.445,693.045,333.6,1667.860698,1525.03,587.9935679,678.24,3462.49,1222.085,2180.085,958,52.88458763,54.81,6.147282006,34.01,63.18,50.295,56.99,6.695,3.925102041,1.43,7.89384201,58.8,0.46,4.235,3.775,304.534735,116.618778,461.8244066,2641.043151,41.21350112,299.6835026,258.4700015,24.52147959,1.75,52.09873654,281.97,0.4275,6.985,6.5575,205.02,2275.47,2784.25,29.17,58.8,2641.043151,281.97,1.251716129,7.882572282,87.66720208,335.3050352,0.954900076,3.78190027,15.50468471,192.5542475,2.48180251,7.4045644,3.6747961,16.906939,0.45687649,4.7256074,7.4302588,10.359838,17.363815,181.02692,5.6342311,129.71959,2.2801001,19.904999,0.28504401,0.79919964,1.8005883,19.904999,25.223362,6153.0708,0.4634009,1.5155443,133.35371,0.25243184,0.92000002,8,219.6806,11.53323,76.556389,54.598171,48
BEJ12B,BEJ,12,0,1,0,115.5393277,113.4,14.24791098,75.71,164.71,105.45,122.94,17.49,585.7308163,602.99,232.4313132,152.49,1484.28,377.87,742.935,365.065,1495.928639,1431.4,351.9396209,723.09,2674.43,1330.56,1694.12,363.56,52.33986577,53.97,6.094420242,35.79,62.61,48.86,56.33,7.47,6.016903226,1.58,11.95401941,55.81,0.51,6.08,5.57,270.7363212,93.42480446,402.1770502,1821.612218,29.63001141,312.3775733,282.7475619,23.47219355,2.08,44.9747783,164.71,0.49,8,7.51,89,1331.79,1951.34,26.82,55.81,1821.612218,164.71,3.968,21.63954545,194.7150141,656.9241216,3.2,13.59487712,41.47562522,478.3940695,10.63193445,8.1349144,6.844873,21.913071,0.97170979,2.7506037,7.0179725,14.39984,22.884781,137.74896,11.649237,175.56618,2.4345765,13.693057,0.26862028,1.0231138,2.0847883,13.694788,24.221519,3829.5457,0.41178608,1.816168,70.571777,0.08191853,0.97250003,9,180.48421,9.475421,109.63429,101.78321,20
BEJ12C,BEJ,12,0,0,1,118.2650835,119.81,19.13919815,75.14,277.17,107.625,126.555,18.93,508.247803,375.455,389.4213148,112.47,2355.52,312.3075,513.03,200.7225,1811.169261,1887.59,588.7224228,426.85,3022.94,1341.0625,2300.6025,959.54,51.11969697,53.015,5.618827856,33.38,59.97,48.69,55.09,6.4,3.789385475,1.2,7.981190095,57.09,0.43,4.31,3.88,325.681017,115.8445701,492.6284306,3528.513227,43.95362093,363.6888116,319.7351906,21.26379888,1.61,45.32005507,277.17,0.33,5.35,5.02,202.03,2243.05,2596.09,26.59,57.09,3528.513227,277.17,1.082706767,6.322285714,99.34345907,354.7763986,0.855,3.531007371,12.63082443,193.456483,2.250917764,7.9521728,4.6808872,21.214916,0.52331752,4.8757472,7.7558403,10.115874,21.738234,311.57779,5.2401276,92.862885,0.91714621,8.407732,0.21587504,0.57088059,1.0098172,8.407732,15.295456,4766.1978,0.46224973,0.79394221,91.504631,0.22787042,1.97,28,195.1765,10.24676,51.815495,53.681019,58
BEJ12D,BEJ,12,0,0,0,104.5774519,102.77,17.01017433,76.7,160.42,92.1875,114.45,22.2625,603.3415589,554.94,326.4554623,132.87,2401.53,380.66,727.385,346.725,1678.637719,1672.89,505.3478672,650.03,3261.07,1245.355,2058.57,813.215,51.13917293,52.675,5.92236905,33.08,63.31,48.575,54.8475,6.2725,5.009304029,2.32,9.508598889,58.37,0.93,5.09,4.16,366.2937925,141.3430352,483.1795632,2153.527295,46.29702272,411.1589961,364.8619734,25.35630037,5.48,40.23201782,146.75,1.61,16.44,14.83,83.72,2268.66,2611.04,30.23,58.37,2153.527295,146.75,6.791111111,35.2768,202.61392180000001,612.4181056,2.613333333,5.436862745,25.0977385,362.5586416,4.958223431,7.4633222,4.8841863,17.631199,1.3916196,3.4187605,6.7363625,10.334887,19.022818,NA,6.9161258,213.9994,4.3690586,38.925964,0.26878601,0.75299835,1.798576,38.925964,54.035839,4254.2378,0.48944116,1.52979,90.247627,0.1503282,2.1275001,31,159.2511,8.3606844,39.384209,39.239326,40
BEJ13A,BEJ,13,1,1,1,225.4635495,229.92,36.37910571,100.78,292.29,208.3475,240.915,32.5675,519.9623418,443.63,227.9513971,109.39,2041.24,376.0775,623.7275,247.65,1836.009905,1855.19,348.4343317,488.68,2945.98,1626.3,2026.5975,400.2975,51.69502326,53.87,6.027488085,31.27,61.74,48.72,55.63,6.91,3.323620955,0.89,7.552377803,58.4,0.35,2.92,2.57,254.6220739,98.87486254,425.1348973,2617.138355,35.89696074,266.6278408,230.7308801,24.07921418,2.21,61.19516087,291.63,0.72,7.07,6.35,191.51,1931.85,2457.3,30.47,58.39,2617.138355,291.63,2.446451613,10.02881988,99.10464694,330.1672701,1.035294118,3.70744186,20.10441103,212.5911084,2.774984321,10.775737,8.2230988,34.444256,1.0804924,3.8176076,8.0615625,16.721506,35.52475,NA,12.903897,21.872532,0.41876456,3.9926705,0.021573247,0.059297729,0.2114609,3.9926705,8.1678419,5668.9941,0.40367305,0.18988766,117.52316,0.24747877,1.13,12,187.8477,9.8620014,68.70211,69.528198,73
BEJ13B,BEJ,13,0,1,0,236.3881618,246.855,44.72456798,106.69,300.24,231.1175,263.8675,32.75,630.0565772,592.33,272.5422275,305.23,1900.08,465.41,725.39,259.98,1714.811544,1620.97,400.0902255,946.19,3291.39,1455.85,1925.33,469.48,52.81903226,54.31,5.712291006,36.64,60.98,50.405,57.23,6.825,3.285974026,1.465,5.803214403,51.72,0.71,4.1725,3.4625,281.1326059,120.9724109,495.1610182,3513.524414,36.251998,243.159992,206.907994,35.26623377,4.305,81.47600431,285.42,1.34,9.0575,7.7175,193.55,1594.85,2345.2,24.34,51.72,3513.524414,285.42,5.342857143,15.39454987,139.3264755,501.8249099,2.017096774,5.095831502,38.5604615,307.3932732,3.592917684,6.5724792,5.9471207,21.816877,1.2148448,2.8534856,4.5641346,6.7256579,23.031723,96.484436,3.8721721,57.344334,1.6074538,13.100909,0.039509173,0.14930432,0.5535807,13.101066,24.894634,8684.7783,0.41170236,0.51407152,113.48643,0.16844875,1.34,16,184.6795,9.6956711,71.646378,74.281784,18
BEJ13C,BEJ,13,0,0,1,245.7869032,237.48,57.99352648,102.09,578.32,202.43,280.39,77.96,525.2517997,428.9,265.8253551,127.94,2101.44,372.87,610.4475,237.5775,1784.911949,1772.065,415.2579199,368.86,3522.97,1545.7,2009.46,463.76,50.62785762,51.84,7.146018529,29.19,80.65,46.89,55.36,8.47,3.391838926,1.455,5.39345098,54.63,0.53,4.2575,3.7275,236.9166625,109.201083,364.4383353,2504.541176,43.46158714,241.3868225,197.9252354,37.83724161,1.62,87.83505335,578.32,0.23,6.315,6.085,476.23,1973.5,3154.11,51.46,54.63,2504.541176,578.32,0.75904,4.697736971,44.91453112,128.3621482,0.704592593,2.045820503,13.17702507,82.5075156,1.181226344,7.4736032,11.458273,20.463512,0.2197205,0.54425448,1.5178564,15.891889,20.683233,39.628887,15.347634,110.03004,20.159256,710.84772,1.48547e-4,0.004612234,0.030020477,710.84772,64.410614,6371.3467,0.47859353,0.029871929,113.44046,0.14604785,1.2875,15,173.412,9.1041307,47.525921,68.128227,24
BEJ13D,BEJ,13,0,0,0,190.2171071,198.61,36.33405255,100.51,272.14,182.46,213.34,30.88,560.5277847,497.19,224.9927849,298.34,2268.79,433.17,612.06,178.89,1811.095351,1811.19,316.1737142,813.86,3055.51,1610.91,1986.68,375.77,45.01214506,45.635,5.162456121,31.32,57.33,41.18,48.69,7.51,3.154327666,2.22,3.699549567,36.84,1.06,4.135,3.075,213.9221632,112.6145429,342.9759728,3399.7226,51.39697089,214.694643,163.2976721,40.77020093,3.89,73.76706534,242.24,0.22,17.895,17.675,171.63,1970.45,2241.65,26.01,36.84,3399.7226,242.24,1.709923664,18.26943059,48.27622109,118.8958622,0.885279188,2.398230026,12.99464639,68.18320249,1.005375781,9.4509878,5.6757793,25.815594,1.6181602,5.2788358,8.0377369,12.633955,27.433754,522.96136,7.3551197,57.162838,0.51930439,6.6180458,0.025605414,0.096003525,0.28091818,6.6180596,8.9029417,6114.5464,0.44934362,0.25531277,70.265419,0.060057588,1.9175,27,140.7413,7.3889179,52.131714,61.968136,93
BEJ14A,BEJ,14,1,1,1,232.4160615,233.09,32.41985963,127.34,290.86,208.09,251.62,43.53,500.4644444,392.78,282.1870248,64.92,1698.44,301.715,615.985,314.27,1927.815613,1839.57,388.6697439,968.55,2894.25,1652.325,2230.11,577.785,50.76268908,51.23,6.979831784,30.43,70.13,47.43,55.25,7.82,1.813484419,0.76,2.656243296,15.63,0.29,2.08,1.79,191.1332442,81.19391065,269.3068629,1657.092202,24.49180265,232.4218178,207.9300151,3.458354839,1.2,10.61490731,146.06,0.61,2.4475,1.8375,163.52,1633.52,1925.7,39.7,15.62,1657.009931,146.06,0.86655914,2.17137354,59.80767805,194.2910816,0.585142857,1.952,1.891019733,116.9850923,1.129154448,7.628524475,9.903181157,38.97515415,1.08791477,2.674043636,4.387775341,5.516285898,40.06306892,173.7010852,2.842242262,15.80563515,0.543100924,8.232811595,0.002807913,0.011337372,0.058178007,8.232811595,6.751892205,4320.77179,0.400694906,0.055370094,79.550858,0.13081685,26.434999,494,187.082,9.821806,82.255264,72.289238,27
